collection,judge,pair,rho_judge,rho_hybrid,band_mean,pool_mean,band_frac,gain_judge,gain_hybrid
dbpedia-entity,llm,glob_probe_vs_trunc,0.7306842758741157,0.6868994080925785,14.513784461152882,31.37593984962406,0.4625768831376308,2.145460096311484,1.8933326555451522
dbpedia-entity,llm,glob_probe_vs_ad_probe,0.4987245629921323,0.5541873445338419,14.508771929824562,31.37593984962406,0.46241712596852785,1.3310726213693838,1.4432588821520942
dbpedia-entity,llm,trunc_vs_ad_probe,0.765406324643175,0.7909243606451408,7.348370927318296,31.37593984962406,0.2342040099049445,2.414565675064098,2.6706644324124302
