collection,judge,pair,T,n_queries,judge_acc,rho,true_gap,se_human,se_ppi,ess_gain,theory_gain,lam_mean
scifact,rr,glob_probe_vs_ad_probe,10,300,0.9084563222975668,0.2011059339892394,0.04558345358345359,0.06784219564988597,0.062199469293488956,1.189669785292405,1.0421482223931724,0.47099179629704985
scifact,rr,glob_probe_vs_ad_probe,30,300,0.9084563222975668,0.2011059339892394,0.04558345358345359,0.04175292980064237,0.039995793855802,1.0897961467726618,1.0421482223931724,0.3966282115021583
scifact,rr,glob_probe_vs_ad_probe,90,300,0.9084563222975668,0.2011059339892394,0.04558345358345359,0.024263322029870762,0.02372327255273524,1.0460473120569609,1.0421482223931724,0.3959550302389389
scifact,rr,trunc_vs_ad_probe,10,300,0.9084563222975668,0.03690830339984608,-0.27153907632088303,0.09476950348008811,0.0909596132099496,1.0855254269770807,1.0013640810422335,0.32154837864556074
scifact,rr,trunc_vs_ad_probe,30,300,0.9084563222975668,0.03690830339984608,-0.27153907632088303,0.056111674024517375,0.055597238983153226,1.0185913925151941,1.0013640810422335,0.17243810877317794
scifact,rr,trunc_vs_ad_probe,90,300,0.9084563222975668,0.03690830339984608,-0.27153907632088303,0.03252656698174308,0.03243657641064394,1.0055564066222178,1.0013640810422335,0.1174103111697967
arguana,rr,glob_probe_vs_trunc,10,1406,0.8219643040194995,0.1538809936481379,0.046801585081160106,0.04858450633810032,0.04510020759377122,1.1604822621742712,1.0242536716330588,0.31815415576010364
arguana,rr,glob_probe_vs_trunc,30,1406,0.8219643040194995,0.1538809936481379,0.046801585081160106,0.028439299880938507,0.02749382915116518,1.069959507683346,1.0242536716330588,0.24498748407289134
arguana,rr,glob_probe_vs_trunc,90,1406,0.8219643040194995,0.1538809936481379,0.046801585081160106,0.01683927802146199,0.01653284519981554,1.0374131193971416,1.0242536716330588,0.20512816944599577
arguana,rr,glob_probe_vs_ad_probe,10,1406,0.8219643040194995,0.08182677311124023,0.09758311172479332,0.07134502845752455,0.06848217037659639,1.0853564698556135,1.0067407543327014,0.26586209474470923
arguana,rr,glob_probe_vs_ad_probe,30,1406,0.8219643040194995,0.08182677311124023,0.09758311172479332,0.041872436147889235,0.041114252045183014,1.0372218812673049,1.0067407543327014,0.18401505356749956
arguana,rr,glob_probe_vs_ad_probe,90,1406,0.8219643040194995,0.08182677311124023,0.09758311172479332,0.02418409142473315,0.02400086006602537,1.0153270162704446,1.0067407543327014,0.1433711233993994
arguana,rr,trunc_vs_ad_probe,10,1406,0.8219643040194995,0.14374896687316027,0.05078152664363322,0.059512238050949344,0.05621950223663937,1.1205689223052477,1.0210997660953163,0.2517289254537359
arguana,rr,trunc_vs_ad_probe,30,1406,0.8219643040194995,0.14374896687316027,0.05078152664363322,0.03599422768598655,0.03499147105021711,1.0581355793502727,1.0210997660953163,0.21145895385446892
arguana,rr,trunc_vs_ad_probe,90,1406,0.8219643040194995,0.14374896687316027,0.05078152664363322,0.020822376158842287,0.02050936731781057,1.030756421445626,1.0210997660953163,0.17074639692250249
cqadupstack-android,rr,glob_probe_vs_trunc,10,699,0.6100898045430534,-0.04425479762712722,0.18238221365009882,0.08638638006506988,0.08472065233225047,1.0397093971054467,1.0019623303116447,0.14456113394926554
cqadupstack-android,rr,glob_probe_vs_trunc,30,699,0.6100898045430534,-0.04425479762712722,0.18238221365009882,0.050678694188113056,0.050429713320867285,1.0098987475128232,1.0019623303116447,0.05772491250294524
cqadupstack-android,rr,glob_probe_vs_trunc,90,699,0.6100898045430534,-0.04425479762712722,0.18238221365009882,0.029613774320234747,0.02958200278731186,1.0021491847399702,1.0019623303116447,0.026706555802979162
cqadupstack-android,rr,glob_probe_vs_ad_probe,10,699,0.6100898045430534,-0.04075048994920652,-0.0019860300860152203,0.04636100613039598,0.04441092191691479,1.0897481178163562,1.0016633646184294,0.20972700815248355
cqadupstack-android,rr,glob_probe_vs_ad_probe,30,699,0.6100898045430534,-0.04075048994920652,-0.0019860300860152203,0.028295446657585047,0.028017521084671523,1.0199378126323537,1.0016633646184294,0.1062351266622806
cqadupstack-android,rr,glob_probe_vs_ad_probe,90,699,0.6100898045430534,-0.04075048994920652,-0.0019860300860152203,0.016547267024590265,0.016503985561383765,1.0052518484763147,1.0016633646184294,0.053800630357370406
cqadupstack-android,rr,trunc_vs_ad_probe,10,699,0.6100898045430534,-0.1744281981925685,-0.18436824373611402,0.08059355983319233,0.0797096548401479,1.0223010833940973,1.0313799370707402,0.06602717139207077
cqadupstack-android,rr,trunc_vs_ad_probe,30,699,0.6100898045430534,-0.1744281981925685,-0.18436824373611402,0.04754426275963094,0.04746955510489147,1.0031500797545716,1.0313799370707402,0.017853236669882134
cqadupstack-android,rr,trunc_vs_ad_probe,90,699,0.6100898045430534,-0.1744281981925685,-0.18436824373611402,0.027833265268943617,0.027829328000353072,1.0002829782387215,1.0313799370707402,0.003014161848840642
