collection,k_requested,k_effective,clipped,repeat_id,seed,untouched,c_hat,c_star,ev_ad_probe,ev_glob_probe,ev_trunc,ev_ad,ev_ad_c,ev_glob,select3,select2,pick3,pick2,regret3,cal_loss,pair_pool_budget,n_eval
trec-covid,5,5,False,14,2014032,False,283.65440026086605,279.6469660092581,0.534982176755131,0.687391296336253,0.680970325433851,0.7086313097290304,0.5353916258701966,0.6420718183902324,0.687391296336253,0.687391296336253,glob_probe,glob_probe,0.0,0.00040944911506557435,437,45
trec-covid,5,5,False,15,2015032,False,319.80371106841994,279.6469660092581,0.5254625136726949,0.5990065174246872,0.6848625039040266,0.7214318091712353,0.5286146719136586,0.6427320804962803,0.5990065174246872,0.5990065174246872,glob_probe,glob_probe,0.08585598647933934,0.0031521582409637094,443,45
trec-covid,5,5,False,16,2016032,False,102.40293473305408,279.6469660092581,0.565217961822613,0.6654194408639835,0.6685019503019713,0.7151260083231302,0.5221938517286099,0.626989493421128,0.6685019503019713,0.6654194408639835,trunc,glob_probe,0.0,0.04302411009400309,427,45
trec-covid,5,5,False,17,2017032,False,215.10847693738978,279.6469660092581,0.5473492862237791,0.6023890384074242,0.6760197629586205,0.7216909875207763,0.534077883623145,0.6372220519398045,0.6760197629586205,0.6023890384074242,trunc,glob_probe,0.0,0.013271402600634086,443,45
trec-covid,5,5,False,18,2018032,False,282.13734735152235,279.6469660092581,0.5315192646113686,0.6920270818135843,0.6891369155014745,0.7403975868667985,0.5316173673584265,0.6433650804983835,0.6920270818135843,0.6920270818135843,glob_probe,glob_probe,0.0,9.810274705790434e-05,452,45
trec-covid,5,5,False,19,2019032,False,215.10847693738978,279.6469660092581,0.5467459136630937,0.6814649981250579,0.6825619524371955,0.72515069866848,0.534885239373872,0.6395587967776973,0.6814649981250579,0.6814649981250579,glob_probe,glob_probe,0.0010969543121376324,0.011860674289221662,469,45
trec-covid,5,5,False,20,2020032,False,190.08754618577723,279.6469660092581,0.5352200492052557,0.5853810242521216,0.663195976088044,0.7046829733654736,0.5153703945934276,0.6224502402410808,0.5853810242521216,0.5853810242521216,glob_probe,glob_probe,0.07781495183592246,0.019849654611828083,414,45
trec-covid,5,5,False,21,2021032,False,349.95612190732595,279.6469660092581,0.5419129619111444,0.5863256205363231,0.6845849795602891,0.7179548200480849,0.5490397603178185,0.6487607712400185,0.5863256205363231,0.5863256205363231,glob_probe,glob_probe,0.09825935902396599,0.007126798406674184,478,45
trec-covid,5,5,False,22,2022032,False,260.5709487838334,279.6469660092581,0.5462090405587664,0.47655599236654095,0.6958617929187405,0.7321965938195821,0.5435319894919227,0.6545463917883155,0.47655599236654095,0.47655599236654095,glob_probe,glob_probe,0.21930580055219956,0.002677051066843683,481,45
trec-covid,5,5,False,23,2023032,False,228.21309819276615,279.6469660092581,0.5407153360820802,0.6023890384074242,0.6782566378985183,0.7179548200480848,0.5311627986477504,0.6400098015847514,0.6782566378985183,0.6023890384074242,trunc,glob_probe,0.0,0.009552537434329822,451,45
trec-covid,5,5,False,24,2024032,False,215.10847693738978,279.6469660092581,0.5635293664987676,0.6899600077970469,0.693429916863869,0.7435595632530441,0.5485807980245507,0.6558363192105581,0.693429916863869,0.6899600077970469,trunc,glob_probe,0.0,0.014948568474216883,477,45
trec-covid,5,5,False,25,2025032,False,180.19920158337897,279.6469660092581,0.5522025321388573,0.7002259382818335,0.6800375324898423,0.7386990016760793,0.5304191086262996,0.6409614664014309,0.7002259382818335,0.7002259382818335,glob_probe,glob_probe,0.0,0.021783423512557687,437,45
trec-covid,5,5,False,26,2026032,False,404.6647821829983,279.6469660092581,0.517582676959327,0.6452186970156082,0.6866978431593574,0.7559291060526364,0.5328711953234874,0.6452186970156082,0.6866978431593574,0.6452186970156082,trunc,glob_probe,0.0,0.015288518364160342,463,45
trec-covid,5,5,False,27,2027032,False,190.08754618577723,279.6469660092581,0.5307162742054958,0.6715401948868713,0.6566245778415772,0.6994687652985541,0.5106292210375922,0.6188700213344962,0.6715401948868713,0.6715401948868713,glob_probe,glob_probe,0.0,0.0200870531679036,400,45
trec-covid,5,5,False,28,2028032,False,215.10847693738978,279.6469660092581,0.5479702843124336,0.586325620536323,0.6820203360911756,0.7204767740429489,0.5343168519681883,0.6403447455701141,0.6820203360911756,0.586325620536323,trunc,glob_probe,0.0,0.013653432344245209,453,45
trec-covid,5,5,False,29,2029032,False,305.6802229447549,279.6469660092581,0.538700583655004,0.7050713659004677,0.6978006348847002,0.7450698532638762,0.541784154998423,0.6536771463542985,0.6978006348847002,0.7050713659004677,trunc,glob_probe,0.007270731015767473,0.003083571343419078,495,45
trec-covid,5,5,False,30,2030032,False,168.47803162556565,279.6469660092581,0.5609655749417471,0.61601453157999,0.6953551872019637,0.738439823326538,0.5378987557122744,0.6529164560642294,0.61601453157999,0.61601453157999,glob_probe,glob_probe,0.07934065562197368,0.023066819229472735,441,45
trec-covid,5,5,False,31,2031032,False,202.75513600766965,279.6469660092581,0.5374207916216536,0.683418108085345,0.6715313769732085,0.7086313097290304,0.5231885977738333,0.6320734350395049,0.683418108085345,0.683418108085345,glob_probe,glob_probe,0.0,0.014232193847820263,424,45
trec-covid,5,5,False,32,2032032,False,260.5709487838334,279.6469660092581,0.5327900264581893,0.7050486760463162,0.6871224440638132,0.7464645058686538,0.5293654212343666,0.6453437809578374,0.7050486760463162,0.7050486760463162,glob_probe,glob_probe,0.0,0.0034246052238227076,446,45
trec-covid,5,5,False,33,2033032,False,201.40712581021023,279.6469660092581,0.5592920118350634,0.6076032464743437,0.6736715518572963,0.7216909875207764,0.5423963328855369,0.6389478605155624,0.6736715518572963,0.6076032464743437,trunc,glob_probe,0.0,0.016895678949526483,459,45
trec-covid,5,5,False,34,2034032,False,358.1246786336756,279.6469660092581,0.5514455097638132,0.6993318920668318,0.7076617787286892,0.7459303407711915,0.5606798823591098,0.667276462086384,0.6993318920668318,0.6993318920668318,glob_probe,glob_probe,0.00832988666185741,0.00923437259529658,470,45
trec-covid,5,5,False,35,2035032,False,358.1246786336756,279.6469660092581,0.5474891479666618,0.5949223495859796,0.6878154720678412,0.7250735085035133,0.5551959531282461,0.6580521862017931,0.6878154720678412,0.5949223495859796,trunc,glob_probe,0.0,0.007706805161584285,478,45
trec-covid,5,5,False,36,2036032,False,319.80371106841994,279.6469660092581,0.5184549816892937,0.6733011957854992,0.675883399126017,0.711407471443225,0.52154166166869,0.6357404145112945,0.6733011957854992,0.6733011957854992,glob_probe,glob_probe,0.0025822033405178413,0.0030866799793962674,420,45
trec-covid,5,5,False,37,2037032,False,331.25548590837286,279.6469660092581,0.5441670030937553,0.6117996280663864,0.7008414485310945,0.738439823326538,0.5509877444499922,0.6569101689350967,0.6117996280663864,0.6117996280663864,glob_probe,glob_probe,0.0890418204647081,0.006820741356236892,465,45
trec-covid,5,5,False,38,2038032,False,427.13745151776783,279.6469660092581,0.539210652091533,0.617013836133306,0.6938065552537636,0.7341022672155146,0.5564912349813192,0.6542514366688813,0.6938065552537636,0.617013836133306,trunc,glob_probe,0.0,0.01728058288978629,481,45
trec-covid,5,5,False,39,2039032,False,331.25548590837286,279.6469660092581,0.5216165459918899,0.6354916875643575,0.6773129048389244,0.738439823326538,0.5274465946754832,0.6354916875643575,0.6773129048389244,0.6354916875643575,trunc,glob_probe,0.0,0.00583004868359327,448,45
trec-covid,5,5,False,40,2040032,False,329.1914471055841,279.6469660092581,0.5402077519772348,0.6949167118380711,0.6887513628278367,0.7164767794538567,0.5449539970922436,0.6471673383560774,0.6949167118380711,0.6949167118380711,glob_probe,glob_probe,0.0,0.0047462451150087626,488,45
trec-covid,5,5,False,41,2041032,False,283.65440026086605,279.6469660092581,0.5444460271315928,0.6149967051051131,0.690055448014034,0.7290118850222934,0.5449103974080463,0.64858881417191,0.690055448014034,0.6149967051051131,trunc,glob_probe,0.0,0.00046437027645340745,475,45
trec-covid,5,5,False,42,2042032,False,260.5709487838334,279.6469660092581,0.5325124473686816,0.6773258957046401,0.6805172799749309,0.7256169957981186,0.5295949182546,0.6362468835279795,0.6773258957046401,0.6773258957046401,glob_probe,glob_probe,0.0031913842702908646,0.0029175291140816073,449,45
trec-covid,5,5,False,43,2043032,False,361.14114167324334,279.6469660092581,0.5106145971781921,0.6671434470429213,0.6705493588233699,0.7216909875207763,0.5191487833498074,0.629933075385371,0.6705493588233699,0.6671434470429213,trunc,glob_probe,0.0,0.008534186171615277,440,45
trec-covid,5,5,False,44,2044032,False,338.5795856478481,279.6469660092581,0.5393271477055996,0.7056888814646584,0.6833734445217313,0.7232012775316082,0.5469956380059487,0.6478633944714477,0.6833734445217313,0.7056888814646584,trunc,glob_probe,0.022315436942927036,0.007668490300349107,480,45
trec-covid,5,5,False,45,2045032,False,358.1246786336756,279.6469660092581,0.5282640517163449,0.5727001273637573,0.6710906103869743,0.7080654943482105,0.5363558542078789,0.6385702965313168,0.5727001273637573,0.5727001273637573,glob_probe,glob_probe,0.09839048302321696,0.008091802491533961,463,45
trec-covid,5,5,False,46,2046032,False,305.6802229447549,279.6469660092581,0.5475687518836816,0.6909548744284792,0.6975295179924358,0.7355019246373524,0.550671777479212,0.6544440296123157,0.6909548744284792,0.6909548744284792,glob_probe,glob_probe,0.006574643563956539,0.0031030255955304398,484,45
trec-covid,5,5,False,47,2047032,False,370.991541690909,279.6469660092581,0.5250867209657893,0.6485677481129188,0.6940185266757967,0.7503574552886195,0.5354737945954643,0.6485677481129188,0.6485677481129188,0.6485677481129188,glob_probe,glob_probe,0.045450778562877825,0.010387073629674948,474,45
trec-covid,5,5,False,48,2048032,False,215.10847693738978,279.6469660092581,0.5563697808977777,0.6951138909056582,0.6918573053695654,0.7478615461065555,0.5434950142812831,0.6547883536047765,0.6918573053695654,0.6951138909056582,trunc,glob_probe,0.003256585536092871,0.01287476661649456,451,45
trec-covid,5,5,False,49,2049032,False,277.15658466699387,279.6469660092581,0.5517496741746751,0.5999511137088888,0.7014705049718011,0.738699001676079,0.5514213763262199,0.6621509523943669,0.5999511137088888,0.5999511137088888,glob_probe,glob_probe,0.10151939126291232,0.0003282978484552279,461,45
trec-covid,10,10,False,0,901,False,262.7219544756813,279.6469660092581,0.5509240112887293,0.7066283572577011,0.7060054453683009,0.7388717055734441,0.5482397272520625,0.6665035686993503,0.7066283572577011,0.7066283572577011,glob_probe,glob_probe,0.0,0.002684284036666762,916,40
trec-covid,10,10,False,1,1901,False,352.8659669251386,279.6469660092581,0.537040270200661,0.6947515517893285,0.6939535488845406,0.7618194097546511,0.5468640551741701,0.6536654060168449,0.6939535488845406,0.6947515517893285,trunc,glob_probe,0.0007980029047878201,0.009823784973509109,916,40
trec-covid,10,10,False,2,2901,False,276.3315854872772,279.6469660092581,0.5359474061899933,0.6499365958573184,0.6953581357604437,0.7714036076054308,0.5357324057007904,0.6499365958573184,0.6953581357604437,0.6499365958573184,trunc,glob_probe,0.0,0.00021500048920286563,910,40
trec-covid,10,10,False,3,3901,False,211.04835889685907,279.6469660092581,0.5367352048142018,0.6908432406684997,0.6707058707657426,0.7077354531477748,0.523382265037291,0.6377566654826973,0.6908432406684997,0.6908432406684997,glob_probe,glob_probe,0.0,0.013352939776910766,884,40
trec-covid,10,10,False,4,4901,False,348.35213214076185,279.6469660092581,0.5597997826321206,0.6001536273595114,0.711815863961189,0.7523514841480824,0.5670743956203342,0.6747428497369174,0.6001536273595114,0.6001536273595114,glob_probe,glob_probe,0.11166223660167762,0.007274612988213636,934,40
trec-covid,10,10,False,5,5901,False,255.85947932635315,279.6469660092581,0.5336639978386444,0.6922265596727197,0.6824546797420236,0.723286240163058,0.5311550551893021,0.6419636417871024,0.6922265596727197,0.6922265596727197,glob_probe,glob_probe,0.0,0.002508942649342316,896,40
trec-covid,10,10,False,6,6901,False,331.90245078921527,279.6469660092581,0.5662442867493118,0.6963586169448004,0.6985486482367799,0.7306385245843902,0.5720800500072627,0.6689793315272878,0.6985486482367799,0.6963586169448004,trunc,glob_probe,0.0,0.005835763257950877,990,40
trec-covid,10,10,False,7,7901,False,268.8637667254136,279.6469660092581,0.542426801859327,0.6931254179251745,0.6921646706780589,0.725861932191227,0.5409837670288395,0.6470765733924386,0.6931254179251745,0.6931254179251745,glob_probe,glob_probe,0.0,0.0014430348304874663,933,40
trec-covid,10,10,False,8,8901,False,252.20257335076604,279.6469660092581,0.5156075622539132,0.6366394801107443,0.6588555055983238,0.6842849996057723,0.5112509728606598,0.6176885977563715,0.6366394801107443,0.6366394801107443,glob_probe,glob_probe,0.022216025487579505,0.004356589393253452,876,40
trec-covid,10,10,False,9,9901,False,194.33815645847216,279.6469660092581,0.5610431573413491,0.5807458018308937,0.6706501465425516,0.7154977304960896,0.5431464355866074,0.6345309828875308,0.6706501465425516,0.5807458018308937,trunc,glob_probe,0.0,0.017896721754741773,911,40
trec-covid,10,10,False,10,10901,False,271.3541480676779,279.6469660092581,0.5171076237702239,0.4153286798191365,0.6879990705319622,0.7463318727132865,0.5163550787998993,0.6390106902412134,0.6879990705319622,0.4153286798191365,trunc,glob_probe,0.0,0.0007525449703246201,866,40
trec-covid,10,10,False,11,11901,False,254.73619197800608,279.6469660092581,0.5560628880888444,0.698854769130497,0.6923819271320399,0.7404108915605019,0.5521814738686011,0.651879810710247,0.698854769130497,0.698854769130497,glob_probe,glob_probe,0.0,0.003881414220243351,948,40
trec-covid,10,10,False,12,12901,False,276.3315854872772,279.6469660092581,0.5773057862466867,0.6001536273595114,0.6942569446113149,0.7371991664668239,0.5769073828779294,0.6640590464794028,0.6942569446113149,0.6001536273595114,trunc,glob_probe,0.0,0.0003984033687572941,980,40
trec-covid,10,10,False,13,13901,False,293.90878514813863,279.6469660092581,0.5162651098665835,0.6437040401802656,0.6942014053136292,0.7672168653754476,0.5184850795664662,0.6437040401802656,0.6942014053136292,0.6437040401802656,trunc,glob_probe,0.0,0.0022199696998826957,888,40
trec-covid,10,10,False,14,14901,False,221.66078756507795,279.6469660092581,0.5363882570089809,0.6833566377244077,0.6706676217846839,0.7163442393698748,0.5263023473105035,0.634171613325438,0.6833566377244077,0.6833566377244077,glob_probe,glob_probe,0.0,0.010085909698477336,880,40
trec-covid,10,10,False,15,15901,False,307.7460079758046,279.6469660092581,0.5686644731997335,0.569287643284227,0.693514995860556,0.7165528638068863,0.5714559435188806,0.6658432567418361,0.569287643284227,0.569287643284227,glob_probe,glob_probe,0.124227352576329,0.0027914703191471713,939,40
trec-covid,10,10,False,16,16901,False,271.3541480676779,279.6469660092581,0.5218527761798992,0.6924852301417576,0.6852678359542002,0.7334032840732841,0.5210614455665475,0.6415783318102786,0.6852678359542002,0.6924852301417576,trunc,glob_probe,0.007217394187557402,0.0007913306133516818,866,40
trec-covid,10,10,False,17,17901,False,366.0663416820762,279.6469660092581,0.527653555627998,0.6983817157309231,0.6826508071729174,0.7349796574129217,0.5386775616570706,0.6434103921630007,0.6826508071729174,0.6983817157309231,trunc,glob_probe,0.01573090855800574,0.011024006029072608,901,40
trec-covid,10,10,False,18,18901,False,376.13601869979993,279.6469660092581,0.5466951764582207,0.7088961376678867,0.6984688173781238,0.7347079200485412,0.5584835582213478,0.6577247856990704,0.7088961376678867,0.7088961376678867,glob_probe,glob_probe,0.0,0.01178838176312702,961,40
trec-covid,10,10,False,19,19901,False,281.8189544930593,279.6469660092581,0.5131469383456756,0.6768773524240619,0.6747600735904624,0.7388030516425099,0.5133149456434873,0.6340528407407167,0.6747600735904624,0.6768773524240619,trunc,glob_probe,0.0021172788335994674,0.00016800729781174528,868,40
trec-covid,10,10,False,20,20901,False,334.9175357781105,279.6469660092581,0.5025291494900305,0.6629528232100863,0.6651468916817315,0.7038471658359734,0.5093786705365406,0.6226362107633097,0.6629528232100863,0.6629528232100863,glob_probe,glob_probe,0.002194068471645161,0.006849521046510154,891,40
trec-covid,10,10,False,21,21901,False,292.33833561797456,279.6469660092581,0.5609064645859615,0.7512121361029136,0.7307442005655937,0.7845556485132179,0.5624650910258938,0.6846365703564227,0.7512121361029136,0.7512121361029136,glob_probe,glob_probe,0.0,0.0015586264399323202,943,40
trec-covid,10,10,False,22,22901,False,272.1126745223497,279.6469660092581,0.5394330121554195,0.4611254914123585,0.673688854038797,0.7148055965521809,0.5386704182944657,0.6398738294363272,0.673688854038797,0.4611254914123585,trunc,glob_probe,0.0,0.0007625938609537863,926,40
trec-covid,10,10,False,23,23901,False,291.4184038058744,279.6469660092581,0.5534247508442206,0.7088928076488747,0.6938648856472728,0.7314080648413457,0.5542967975613768,0.6589170979076894,0.7088928076488747,0.7088928076488747,glob_probe,glob_probe,0.0,0.0008720467171562385,953,40
trec-covid,10,10,False,24,24901,False,313.13537318663447,279.6469660092581,0.47594401460926966,0.6389141426733189,0.6314682673662917,0.6694674212983436,0.4790466179460043,0.5926420050082366,0.6389141426733189,0.6389141426733189,glob_probe,glob_probe,0.0,0.0031026033367346217,806,40
trec-covid,10,10,False,25,25901,False,343.09342043222483,279.6469660092581,0.5181733575976558,0.6611444446753468,0.6744988907786922,0.7073005252638029,0.5261345828347898,0.6348188150304857,0.6611444446753468,0.6611444446753468,glob_probe,glob_probe,0.013354446103345352,0.00796122523713394,877,40
trec-covid,10,10,False,26,26901,False,340.18482380732394,279.6469660092581,0.5214419656282919,0.5822729553629343,0.6716589447102512,0.7194476005722958,0.5284138750188445,0.6307140391914053,0.5822729553629343,0.5822729553629343,glob_probe,glob_probe,0.0893859893473169,0.006971909390552589,909,40
trec-covid,10,10,False,27,27901,False,281.0254535058593,279.6469660092581,0.5404730109414715,0.6888225078836294,0.68315889292935,0.7227349345966467,0.5403490597053067,0.6419917460752853,0.6888225078836294,0.6888225078836294,glob_probe,glob_probe,0.0,0.00012395123616482095,915,40
trec-covid,10,10,False,28,28901,False,219.65202007267334,279.6469660092581,0.5733752898774616,0.6053479495296948,0.6972785541472438,0.734841712991168,0.5602302593234093,0.6625475236850817,0.6972785541472438,0.6053479495296948,trunc,glob_probe,0.0,0.01314503055405225,942,40
trec-covid,10,10,False,29,29901,False,408.3050631901527,279.6469660092581,0.5162150934801288,0.6943278451352652,0.6873729920050569,0.7405501956684125,0.5297946349481872,0.645987252925864,0.6943278451352652,0.6943278451352652,glob_probe,glob_probe,0.0,0.013579541468058398,930,40
trec-covid,10,10,False,30,30901,False,359.2993984537553,279.6469660092581,0.5345650624524405,0.6986343819385067,0.6967742489468545,0.7461427891051164,0.5423875751354885,0.6533083007146124,0.6967742489468545,0.6986343819385067,trunc,glob_probe,0.0018601329916522191,0.00782251268304801,955,40
trec-covid,10,10,False,31,31901,False,317.43583502516947,279.6469660092581,0.5389796310860853,0.704313860066423,0.6986186315287465,0.7332838143822581,0.5427137496969859,0.6548317038454355,0.704313860066423,0.704313860066423,glob_probe,glob_probe,0.0,0.003734118610900672,943,40
trec-covid,10,10,False,32,32901,False,355.1276516897592,279.6469660092581,0.5008299856108549,0.6196768902923087,0.668408392263993,0.7419576962873646,0.5098244867282167,0.6196768902923087,0.668408392263993,0.6196768902923087,trunc,glob_probe,0.0,0.008994501117361775,901,40
trec-covid,10,10,False,33,33901,False,252.20257335076604,279.6469660092581,0.5466246410176947,0.6834369182003242,0.6882427542293116,0.729065385302755,0.5420127924624925,0.650397098357439,0.6834369182003242,0.6834369182003242,glob_probe,glob_probe,0.004805836028987431,0.004611848555202247,889,40
trec-covid,10,10,False,34,34901,False,257.49840362882844,279.6469660092581,0.5248697583804314,0.6705369919739889,0.6689677264082037,0.7189159416376334,0.5205775871623456,0.6268564137562793,0.6689677264082037,0.6705369919739889,trunc,glob_probe,0.0015692655657851828,0.004292171218085783,894,40
trec-covid,10,10,False,35,35901,False,241.7722365808663,279.6469660092581,0.50334440986893,0.6477103434182079,0.6401955266106769,0.686526466001753,0.4958328949616154,0.6021684711115973,0.6401955266106769,0.6477103434182079,trunc,glob_probe,0.007514816807530966,0.007511514907314609,844,40
trec-covid,10,10,False,36,36901,False,272.1126745223497,279.6469660092581,0.5547615616255498,0.7146878169033158,0.7068707998318249,0.7454055445499103,0.5540347182984509,0.6692877094606611,0.7146878169033158,0.7146878169033158,glob_probe,glob_probe,0.0,0.0007268433270989361,934,40
trec-covid,10,10,False,37,37901,False,271.0147724172615,279.6469660092581,0.5304823432503029,0.6739580928715594,0.6784645763473295,0.7111706275709511,0.5298443711807517,0.6383423279536264,0.6739580928715594,0.6739580928715594,glob_probe,glob_probe,0.0045064834757700956,0.0006379720695511848,926,40
trec-covid,10,10,False,38,38901,False,272.52067270100076,279.6469660092581,0.5492602593345302,0.6788838761489091,0.694671871726326,0.7315596190230806,0.5485989034655228,0.6557101236324767,0.6788838761489091,0.6788838761489091,glob_probe,glob_probe,0.015787995577416947,0.0006613558690073962,948,40
trec-covid,10,10,False,39,39901,False,324.497579087002,279.6469660092581,0.5171614970104745,0.7056467269712398,0.6856893913198906,0.7383233443389607,0.5212394582670227,0.6380275816090775,0.6856893913198906,0.7056467269712398,trunc,glob_probe,0.019957335651349162,0.004077961256548135,869,40
trec-covid,10,10,False,40,40901,False,223.29466696268418,279.6469660092581,0.5678645108521607,0.7003499019357633,0.7074847150712904,0.7255350197930788,0.556428490764171,0.6719546207534415,0.7003499019357633,0.7003499019357633,glob_probe,glob_probe,0.007134813135527107,0.011436020087989718,914,40
trec-covid,10,10,False,41,41901,False,274.2636802141976,279.6469660092581,0.5555512045936151,0.7097527937678036,0.7152688264732723,0.7486758395678385,0.5548218459650649,0.6701886292869312,0.7152688264732723,0.7097527937678036,trunc,glob_probe,0.0,0.0007293586285501696,942,40
trec-covid,10,10,False,42,42901,False,211.20167273739776,279.6469660092581,0.5255955190772899,0.6218416323498464,0.6657421798880028,0.748082849450732,0.5100999538439812,0.6218416323498464,0.6657421798880028,0.6218416323498464,trunc,glob_probe,0.0,0.015495565233308639,846,40
trec-covid,10,10,False,43,43901,False,231.66304239575152,279.6469660092581,0.5262856890440823,0.6835187909911662,0.6697054521896543,0.7106175594025009,0.5175355127561911,0.6274451830297599,0.6835187909911662,0.6835187909911662,glob_probe,glob_probe,0.0,0.00875017628789121,894,40
trec-covid,10,10,False,44,44901,False,250.10028001201297,279.6469660092581,0.5564578357988997,0.6810910189369128,0.6971266815324453,0.7267064565091668,0.5505952342101106,0.6575739463487684,0.6810910189369128,0.6810910189369128,glob_probe,glob_probe,0.016035662595532463,0.005862601588789151,909,40
trec-covid,10,10,False,45,45901,False,258.25693008350027,279.6469660092581,0.5756857492308667,0.6828517204970106,0.7299044331558351,0.7744809648658718,0.5729293390020755,0.6828517204970106,0.7299044331558351,0.6828517204970106,trunc,glob_probe,0.0,0.0027564102287911396,986,40
trec-covid,10,10,False,46,46901,False,255.85947932635315,279.6469660092581,0.5194774362242499,0.689205975433462,0.674158504858607,0.7322768168083899,0.5152220426956272,0.6318908244772838,0.689205975433462,0.689205975433462,glob_probe,glob_probe,0.0,0.004255393528622697,877,40
trec-covid,10,10,False,47,47901,False,360.052851698592,279.6469660092581,0.5180303439040244,0.6868173177352267,0.6944081533566543,0.7680706617073921,0.5271345317998153,0.6443288802752184,0.6868173177352267,0.6868173177352267,glob_probe,glob_probe,0.007590835621427594,0.009104187895790927,898,40
trec-covid,10,10,False,48,48901,False,308.49946122064136,279.6469660092581,0.5396955321995051,0.6586968277185559,0.6710499000927074,0.6960169677563411,0.5420881218095992,0.6409349310247142,0.6586968277185559,0.6586968277185559,glob_probe,glob_probe,0.012353072374151508,0.0023925896100941424,934,40
trec-covid,10,10,False,49,49901,False,195.23482401351308,279.6469660092581,0.5974445093641227,0.48612549141235845,0.7166662242742496,0.746661862210676,0.5815572307783545,0.6815500272617502,0.7166662242742496,0.48612549141235845,trunc,glob_probe,0.0,0.015887278585768216,976,40
