collection,judge,budget_full_eq,eps,method,act,wrong,var_est
cast19,rr,30,0.01,uniform,0.0033333333333333335,0.0,0.268805574574202
cast19,rr,30,0.01,weighted,0.013333333333333334,0.0,0.06539667485094455
cast19,rr,30,0.01,active_judge,0.006666666666666667,0.0,0.15290260756996535
cast19,rr,30,0.01,strat_pilot,0.03666666666666667,0.0033333333333333335,0.06576434684792114
cast19,rr,30,0.01,weighted_cv,0.01,0.0,0.06511533513524004
cast19,rr,30,0.01,active_cv,0.013333333333333334,0.0,0.10243231203241429
cast19,rr,30,0.02,uniform,0.013333333333333334,0.0,0.2494852192137906
cast19,rr,30,0.02,weighted,0.02666666666666667,0.0,0.06511380075186225
cast19,rr,30,0.02,active_judge,0.01,0.0,0.14646546202430377
cast19,rr,30,0.02,strat_pilot,0.023333333333333334,0.0,0.06590715387642372
cast19,rr,30,0.02,weighted_cv,0.04666666666666667,0.0,0.06345140023606992
cast19,rr,30,0.02,active_cv,0.03,0.0,0.09990102340481945
cast19,rr,45,0.01,uniform,0.013333333333333334,0.0,0.19709138497286982
cast19,rr,45,0.01,weighted,0.05333333333333334,0.0,0.05048813770639433
cast19,rr,45,0.01,active_judge,0.006666666666666667,0.0,0.11340265894434746
cast19,rr,45,0.01,strat_pilot,0.05333333333333334,0.0,0.052304066310875724
cast19,rr,45,0.01,weighted_cv,0.05333333333333334,0.0,0.04995422251613063
cast19,rr,45,0.01,active_cv,0.03,0.0,0.07773348274983848
cast19,rr,45,0.02,uniform,0.03666666666666667,0.0,0.2108681495072544
cast19,rr,45,0.02,weighted,0.12666666666666668,0.0,0.051944523292158325
cast19,rr,45,0.02,active_judge,0.06,0.0,0.11753491527172767
cast19,rr,45,0.02,strat_pilot,0.14,0.0,0.052626301127115575
cast19,rr,45,0.02,weighted_cv,0.18,0.0,0.051454100696500804
cast19,rr,45,0.02,active_cv,0.09,0.0,0.08126461889801473
cast19,rr,60,0.01,uniform,0.02,0.0033333333333333335,0.13787727471572506
cast19,rr,60,0.01,weighted,0.1,0.0,0.033361862437912386
cast19,rr,60,0.01,active_judge,0.05,0.0,0.07170172084970176
cast19,rr,60,0.01,strat_pilot,0.10333333333333333,0.0,0.033463422411298654
cast19,rr,60,0.01,weighted_cv,0.10666666666666667,0.0,0.03240161188752797
cast19,rr,60,0.01,active_cv,0.06666666666666667,0.0,0.048127283252353784
cast19,rr,60,0.02,uniform,0.04666666666666667,0.0,0.13447077766604432
cast19,rr,60,0.02,weighted,0.21666666666666667,0.0,0.032905652650764936
cast19,rr,60,0.02,active_judge,0.13333333333333333,0.0,0.0696852820484298
cast19,rr,60,0.02,strat_pilot,0.24,0.0,0.032532942691181975
cast19,rr,60,0.02,weighted_cv,0.23333333333333334,0.0,0.0312790649823055
cast19,rr,60,0.02,active_cv,0.15,0.0,0.046509927615017134
cast19,rr,90,0.01,uniform,0.04666666666666667,0.0033333333333333335,0.07335152779340093
cast19,rr,90,0.01,weighted,0.18666666666666668,0.0,0.019234060772047677
cast19,rr,90,0.01,active_judge,0.08,0.0,0.03296098360732949
cast19,rr,90,0.01,strat_pilot,0.15666666666666668,0.0,0.019125495661874017
cast19,rr,90,0.01,weighted_cv,0.16,0.0,0.018747470890302143
cast19,rr,90,0.01,active_cv,0.16333333333333333,0.0,0.023520063807542905
cast19,rr,90,0.02,uniform,0.08666666666666667,0.0,0.07126474711391062
cast19,rr,90,0.02,weighted,0.38666666666666666,0.0,0.01919100385005489
cast19,rr,90,0.02,active_judge,0.22,0.0,0.03214153202158562
cast19,rr,90,0.02,strat_pilot,0.36666666666666664,0.0,0.019258157900587245
cast19,rr,90,0.02,weighted_cv,0.39,0.0,0.01860416599478532
cast19,rr,90,0.02,active_cv,0.3466666666666667,0.0,0.023450424907644107
