collection,k_requested,k_effective,clipped,repeat_id,seed,untouched,c_hat,c_star,ev_ad_probe,ev_glob_probe,ev_trunc,ev_ad,ev_ad_c,ev_glob,select3,select2,pick3,pick2,regret3,cal_loss,pair_pool_budget,n_eval
nfcorpus,30,30,False,24,2124629,False,12.339378714286905,13.873219121216042,0.15556343939243736,0.14300201807283486,0.13172603852181894,0.13179531718084692,0.15550076580420955,0.14300201807283486,0.14300201807283486,0.14300201807283486,glob_probe,glob_probe,0.0125614213196025,6.267358822781288e-05,2558,293
nfcorpus,30,30,False,25,2125629,False,14.479566204831146,13.873219121216042,0.16543889844798965,0.165878606958264,0.14071234432461652,0.14241625515219217,0.16518167829345157,0.15792549086713378,0.165878606958264,0.165878606958264,glob_probe,glob_probe,0.0,0.0002572201545380792,2478,293
nfcorpus,30,30,False,26,2126629,False,14.11217832550063,13.873219121216042,0.1573788371288449,0.159683373614431,0.1343195684425467,0.13954668323725367,0.15741053381369796,0.1526859183488507,0.1573788371288449,0.159683373614431,ad_probe,glob_probe,0.002304536485586095,3.1696684853060875e-05,2448,293
nfcorpus,30,30,False,27,2127629,False,12.386886200980463,13.873219121216042,0.15932195327299334,0.15884056736808838,0.13514447702530194,0.1409744966919226,0.15850344203177574,0.1536821776425312,0.15884056736808838,0.15932195327299334,glob_probe,ad_probe,0.00048138590490495736,0.0008185112412175954,2528,293
nfcorpus,30,30,False,28,2128629,False,10.075766909330401,13.873219121216042,0.16471905902583248,0.16544472062754756,0.1410681119729448,0.14326594052228475,0.16322193553888834,0.15843986422550738,0.16544472062754756,0.16544472062754756,glob_probe,glob_probe,0.0,0.0014971234869441408,2502,293
nfcorpus,30,30,False,29,2129629,False,20.086813629442602,13.873219121216042,0.16242104626967518,0.16737318908008336,0.14017617522355785,0.142526086633473,0.16425871148232635,0.15853744577890758,0.16242104626967518,0.16242104626967518,ad_probe,ad_probe,0.004952142810408178,0.0018376652126511628,2501,293
nfcorpus,30,30,False,30,2130629,False,8.670054849167155,13.873219121216042,0.15946320264851188,0.13705488230064558,0.1369680138835156,0.13722557474075828,0.16042627453646308,0.15232916504441948,0.15946320264851188,0.13705488230064558,ad_probe,glob_probe,0.0,0.0009630718879511946,2402,293
nfcorpus,30,30,False,31,2131629,False,15.415691324616585,13.873219121216042,0.1630996418312012,0.12635195363108798,0.1403850172465775,0.13940420435787043,0.1640434600912136,0.15553852023398923,0.12635195363108798,0.12635195363108798,glob_probe,glob_probe,0.03674768820011323,0.0009438182600123857,2386,293
nfcorpus,30,30,False,32,2132629,False,21.49625480758367,13.873219121216042,0.15508846910663424,0.12863411818284914,0.1310274445772021,0.1268939891690213,0.1547334029164346,0.14300557071861233,0.12863411818284914,0.12863411818284914,glob_probe,glob_probe,0.02645435092378509,0.0003550661901996488,2402,293
nfcorpus,30,30,False,33,2133629,False,16.327321554613327,13.873219121216042,0.1574404505045455,0.1590361462443679,0.13712810986818788,0.1388006786276867,0.16016001351750014,0.15268870357882894,0.1590361462443679,0.1590361462443679,glob_probe,glob_probe,0.0,0.0027195630129546455,2399,293
