collection,repeat_id,decision,final_T,final_B_pool,k_requested,selected_policy,reference_policy,loss,success,param_error,seed
nfcorpus,38,recalibration,50,3933,50,ad_probe,ad_c(full_target_scalar_reference),0.0037767778816417685,True,7.541278105903217,2238315
nfcorpus,38,selection,50,3933,50,glob_probe,best_in_menu_on_eval,0.0,True,,2238315
nfcorpus,39,recalibration,50,3990,50,ad_probe,ad_c(full_target_scalar_reference),0.0029554665252739254,True,2.4233902056400574,2239315
nfcorpus,39,selection,50,3990,50,glob_probe,best_in_menu_on_eval,0.0,True,,2239315
nfcorpus,40,recalibration,50,4086,50,ad_probe,ad_c(full_target_scalar_reference),0.003106731290864556,True,4.413468319907334,2240315
nfcorpus,40,selection,50,4086,50,glob_probe,best_in_menu_on_eval,0.0,True,,2240315
nfcorpus,41,recalibration,50,4095,50,ad_probe,ad_c(full_target_scalar_reference),0.0004048724684145022,True,1.5482253073403385,2241315
nfcorpus,41,selection,50,4095,50,ad_probe,best_in_menu_on_eval,0.003019193811593379,True,,2241315
nfcorpus,42,recalibration,50,4049,50,ad_probe,ad_c(full_target_scalar_reference),3.453959731933298e-05,True,0.9845785552533073,2242315
nfcorpus,42,selection,50,4049,50,glob_probe,best_in_menu_on_eval,0.0,True,,2242315
nfcorpus,43,recalibration,50,4118,50,ad_probe,ad_c(full_target_scalar_reference),8.176072760135433e-05,True,0.7199605711419537,2243315
nfcorpus,43,selection,50,4118,50,glob_probe,best_in_menu_on_eval,0.0,True,,2243315
nfcorpus,44,recalibration,50,4027,50,ad_probe,ad_c(full_target_scalar_reference),0.0004609147579190398,True,1.623781262817971,2244315
nfcorpus,44,selection,50,4027,50,glob_probe,best_in_menu_on_eval,0.010482439535695331,False,,2244315
nfcorpus,45,recalibration,50,3852,50,ad_probe,ad_c(full_target_scalar_reference),0.0016956889425950028,True,2.266376851616389,2245315
nfcorpus,45,selection,50,3852,50,glob_probe,best_in_menu_on_eval,0.0,True,,2245315
nfcorpus,46,recalibration,50,4074,50,ad_probe,ad_c(full_target_scalar_reference),0.0005787773248703276,True,4.582859571655733,2246315
nfcorpus,46,selection,50,4074,50,ad_probe,best_in_menu_on_eval,0.0020741822858960646,True,,2246315
nfcorpus,47,recalibration,50,4104,50,ad_probe,ad_c(full_target_scalar_reference),0.001099993166454788,True,1.527193925800864,2247315
nfcorpus,47,selection,50,4104,50,glob_probe,best_in_menu_on_eval,0.0,True,,2247315
nfcorpus,48,recalibration,50,4099,50,ad_probe,ad_c(full_target_scalar_reference),4.550315109347336e-06,True,0.04378540497063099,2248315
nfcorpus,48,selection,50,4099,50,glob_probe,best_in_menu_on_eval,0.012816946674087726,False,,2248315
nfcorpus,49,recalibration,50,4294,50,ad_probe,ad_c(full_target_scalar_reference),0.0005360601949526977,True,0.46129163105157645,2249315
nfcorpus,49,selection,50,4294,50,glob_probe,best_in_menu_on_eval,0.0,True,,2249315
scifact,0,recalibration,10,748,10,ad_probe,ad_c(full_target_scalar_reference),0.002422003284072327,True,0.01710347818512692,9
scifact,0,selection,10,748,10,glob_probe,best_in_menu_on_eval,0.0,True,,9
scifact,1,recalibration,10,664,10,ad_probe,ad_c(full_target_scalar_reference),0.0016091954022987576,True,0.005761390877493389,1009
scifact,1,selection,10,664,10,glob_probe,best_in_menu_on_eval,0.0,True,,1009
scifact,2,recalibration,10,728,10,ad_probe,ad_c(full_target_scalar_reference),0.020432402846195963,False,0.0513578054134084,2009
scifact,2,selection,10,728,10,glob_probe,best_in_menu_on_eval,0.0,True,,2009
scifact,3,recalibration,10,709,10,ad_probe,ad_c(full_target_scalar_reference),0.019841269841269826,False,0.05849075475127308,3009
scifact,3,selection,10,709,10,glob_probe,best_in_menu_on_eval,0.0,True,,3009
scifact,4,recalibration,10,759,10,ad_probe,ad_c(full_target_scalar_reference),0.0024220032840722716,True,0.0179394014697023,4009
scifact,4,selection,10,759,10,glob_probe,best_in_menu_on_eval,0.0,True,,4009
scifact,5,recalibration,10,801,10,ad_probe,ad_c(full_target_scalar_reference),0.020301039956212408,False,0.05952366823662325,5009
scifact,5,selection,10,801,10,glob_probe,best_in_menu_on_eval,0.0,True,,5009
scifact,6,recalibration,10,830,10,ad_probe,ad_c(full_target_scalar_reference),0.019501915708812156,False,0.045247512784470034,6009
scifact,6,selection,10,830,10,glob_probe,best_in_menu_on_eval,0.0,True,,6009
scifact,7,recalibration,10,772,10,ad_probe,ad_c(full_target_scalar_reference),0.02344280240831964,False,0.08896756763559244,7009
scifact,7,selection,10,772,10,glob_probe,best_in_menu_on_eval,0.014365079365079358,False,,7009
scifact,8,recalibration,10,733,10,ad_probe,ad_c(full_target_scalar_reference),0.001847290640394128,True,0.014160614337405564,8009
scifact,8,selection,10,733,10,glob_probe,best_in_menu_on_eval,0.0,True,,8009
scifact,9,recalibration,10,765,10,ad_probe,ad_c(full_target_scalar_reference),0.025413245758073355,False,0.09693561736554485,9009
scifact,9,selection,10,765,10,ad_probe,best_in_menu_on_eval,0.015670498084291218,False,,9009
scifact,10,recalibration,10,787,10,ad_probe,ad_c(full_target_scalar_reference),0.021811713191023596,False,0.05203301442329211,10009
scifact,10,selection,10,787,10,glob_probe,best_in_menu_on_eval,0.0,True,,10009
scifact,11,recalibration,10,761,10,ad_probe,ad_c(full_target_scalar_reference),0.019463601532567043,False,0.052195729213868614,11009
scifact,11,selection,10,761,10,glob_probe,best_in_menu_on_eval,0.0,True,,11009
scifact,12,recalibration,10,746,10,ad_probe,ad_c(full_target_scalar_reference),0.0018472906403940725,True,0.019144148773069025,12009
scifact,12,selection,10,746,10,glob_probe,best_in_menu_on_eval,0.0,True,,12009
scifact,13,recalibration,10,799,10,ad_probe,ad_c(full_target_scalar_reference),0.0027586206896552112,True,0.007415986933797414,13009
scifact,13,selection,10,799,10,glob_probe,best_in_menu_on_eval,0.0,True,,13009
scifact,14,recalibration,10,733,10,ad_probe,ad_c(full_target_scalar_reference),0.01703040254764404,False,0.12520950080617332,14009
scifact,14,selection,10,733,10,glob_probe,best_in_menu_on_eval,0.0,True,,14009
scifact,15,recalibration,10,793,10,ad_probe,ad_c(full_target_scalar_reference),0.02886973180076624,False,0.10764211696164183,15009
scifact,15,selection,10,793,10,glob_probe,best_in_menu_on_eval,0.0,True,,15009
scifact,16,recalibration,10,728,10,ad_probe,ad_c(full_target_scalar_reference),0.02145046524356875,False,0.05956270592405355,16009
scifact,16,selection,10,728,10,glob_probe,best_in_menu_on_eval,0.0,True,,16009
scifact,17,recalibration,10,685,10,ad_probe,ad_c(full_target_scalar_reference),0.02311439518336067,False,0.07688205601035081,17009
scifact,17,selection,10,685,10,glob_probe,best_in_menu_on_eval,0.0,True,,17009
scifact,18,recalibration,10,752,10,ad_probe,ad_c(full_target_scalar_reference),0.02122058018609746,False,0.057494869185466424,18009
scifact,18,selection,10,752,10,glob_probe,best_in_menu_on_eval,0.0,True,,18009
scifact,19,recalibration,10,705,10,ad_probe,ad_c(full_target_scalar_reference),0.021910235358511165,False,0.05687801972145656,19009
scifact,19,selection,10,705,10,glob_probe,best_in_menu_on_eval,0.0,True,,19009
scifact,20,recalibration,10,724,10,ad_probe,ad_c(full_target_scalar_reference),0.004055829228243046,True,0.03435858400323566,20009
scifact,20,selection,10,724,10,glob_probe,best_in_menu_on_eval,0.0,True,,20009
scifact,21,recalibration,10,784,10,ad_probe,ad_c(full_target_scalar_reference),0.010571975916803533,False,0.08640917448250374,21009
scifact,21,selection,10,784,10,glob_probe,best_in_menu_on_eval,0.0,True,,21009
scifact,22,recalibration,10,710,10,ad_probe,ad_c(full_target_scalar_reference),0.020336617405582902,False,0.039604403642493735,22009
scifact,22,selection,10,710,10,ad_probe,best_in_menu_on_eval,0.0,True,,22009
scifact,23,recalibration,10,664,10,ad_probe,ad_c(full_target_scalar_reference),0.0027586206896551,True,0.009401252887588862,23009
scifact,23,selection,10,664,10,ad_probe,best_in_menu_on_eval,0.04085112205801866,False,,23009
scifact,24,recalibration,10,760,10,ad_probe,ad_c(full_target_scalar_reference),0.007936507936507908,False,0.06413299355542557,24009
scifact,24,selection,10,760,10,glob_probe,best_in_menu_on_eval,0.0,True,,24009
scifact,25,recalibration,10,756,10,ad_probe,ad_c(full_target_scalar_reference),0.023114395183360614,False,0.08118014864538958,25009
scifact,25,selection,10,756,10,ad_probe,best_in_menu_on_eval,0.0,True,,25009
scifact,26,recalibration,10,691,10,ad_probe,ad_c(full_target_scalar_reference),0.017955416231278276,False,0.13215097153527333,26009
scifact,26,selection,10,691,10,glob_probe,best_in_menu_on_eval,0.0,True,,26009
scifact,27,recalibration,10,798,10,ad_probe,ad_c(full_target_scalar_reference),0.023442802408319585,False,0.08889753938858219,27009
scifact,27,selection,10,798,10,glob_probe,best_in_menu_on_eval,0.0,True,,27009
scifact,28,recalibration,10,762,10,ad_probe,ad_c(full_target_scalar_reference),0.002183908045977012,True,0.005868321473848859,28009
scifact,28,selection,10,762,10,glob_probe,best_in_menu_on_eval,0.0,True,,28009
scifact,29,recalibration,10,712,10,ad_probe,ad_c(full_target_scalar_reference),0.022235905856595517,False,0.0753585105287341,29009
scifact,29,selection,10,712,10,glob_probe,best_in_menu_on_eval,0.013281335522714766,False,,29009
scifact,30,recalibration,10,792,10,ad_probe,ad_c(full_target_scalar_reference),0.0102189381499726,False,0.07281915875295009,30009
scifact,30,selection,10,792,10,glob_probe,best_in_menu_on_eval,0.0,True,,30009
scifact,31,recalibration,10,751,10,ad_probe,ad_c(full_target_scalar_reference),0.017145345076379603,False,0.12036997093209378,31009
scifact,31,selection,10,751,10,glob_probe,best_in_menu_on_eval,0.0,True,,31009
scifact,32,recalibration,10,785,10,ad_probe,ad_c(full_target_scalar_reference),0.0011494252873562316,True,0.011393980353938016,32009
scifact,32,selection,10,785,10,glob_probe,best_in_menu_on_eval,0.0,True,,32009
scifact,33,recalibration,10,785,10,ad_probe,ad_c(full_target_scalar_reference),0.0136642284918147,False,0.10981331871039146,33009
scifact,33,selection,10,785,10,ad_probe,best_in_menu_on_eval,0.05648032044583767,False,,33009
scifact,34,recalibration,10,789,10,ad_probe,ad_c(full_target_scalar_reference),0.015525451559934234,False,0.02906354132980904,34009
scifact,34,selection,10,789,10,glob_probe,best_in_menu_on_eval,0.0,True,,34009
scifact,35,recalibration,10,694,10,ad_probe,ad_c(full_target_scalar_reference),0.005079365079365128,False,0.04162449546814151,35009
scifact,35,selection,10,694,10,glob_probe,best_in_menu_on_eval,0.0,True,,35009
scifact,36,recalibration,10,736,10,ad_probe,ad_c(full_target_scalar_reference),0.0030596606458675457,True,0.04659063460944912,36009
scifact,36,selection,10,736,10,glob_probe,best_in_menu_on_eval,0.0,True,,36009
scifact,37,recalibration,10,743,10,ad_probe,ad_c(full_target_scalar_reference),0.007241379310344798,False,0.017355098605351893,37009
scifact,37,selection,10,743,10,glob_probe,best_in_menu_on_eval,0.0,True,,37009
scifact,38,recalibration,10,767,10,ad_probe,ad_c(full_target_scalar_reference),0.020076628352490467,False,0.04243120317518556,38009
scifact,38,selection,10,767,10,glob_probe,best_in_menu_on_eval,0.0,True,,38009
scifact,39,recalibration,10,688,10,ad_probe,ad_c(full_target_scalar_reference),0.005454296661193236,False,0.057322025960757195,39009
scifact,39,selection,10,688,10,glob_probe,best_in_menu_on_eval,0.0,True,,39009
scifact,40,recalibration,10,723,10,ad_probe,ad_c(full_target_scalar_reference),0.003946360153256723,True,0.03206950568824585,40009
scifact,40,selection,10,723,10,glob_probe,best_in_menu_on_eval,0.0,True,,40009
scifact,41,recalibration,10,761,10,ad_probe,ad_c(full_target_scalar_reference),0.0058182813355227014,False,0.04334626817857434,41009
scifact,41,selection,10,761,10,ad_probe,best_in_menu_on_eval,0.057049808429118776,False,,41009
scifact,42,recalibration,10,734,10,ad_probe,ad_c(full_target_scalar_reference),0.021784345922277015,False,0.07650131814151229,42009
scifact,42,selection,10,734,10,glob_probe,best_in_menu_on_eval,0.0,True,,42009
scifact,43,recalibration,10,755,10,ad_probe,ad_c(full_target_scalar_reference),0.011557197591680335,False,0.08800106127291896,43009
scifact,43,selection,10,755,10,ad_probe,best_in_menu_on_eval,0.06180350301039955,False,,43009
scifact,44,recalibration,10,749,10,ad_probe,ad_c(full_target_scalar_reference),0.021795292829775603,False,0.061582343347336255,44009
scifact,44,selection,10,749,10,ad_probe,best_in_menu_on_eval,0.029485495347564283,False,,44009
scifact,45,recalibration,10,803,10,ad_probe,ad_c(full_target_scalar_reference),0.002422003284072216,True,0.015961281852668208,45009
scifact,45,selection,10,803,10,glob_probe,best_in_menu_on_eval,0.0,True,,45009
scifact,46,recalibration,10,788,10,ad_probe,ad_c(full_target_scalar_reference),0.003929939792008841,True,0.0344353070248149,46009
scifact,46,selection,10,788,10,glob_probe,best_in_menu_on_eval,0.0,True,,46009
scifact,47,recalibration,10,709,10,ad_probe,ad_c(full_target_scalar_reference),0.0008045977011494898,True,0.0010358201291797986,47009
scifact,47,selection,10,709,10,glob_probe,best_in_menu_on_eval,0.0,True,,47009
scifact,48,recalibration,10,747,10,ad_probe,ad_c(full_target_scalar_reference),0.0011494252873563982,True,0.0068010962837130595,48009
scifact,48,selection,10,747,10,glob_probe,best_in_menu_on_eval,0.0,True,,48009
scifact,49,recalibration,10,724,10,ad_probe,ad_c(full_target_scalar_reference),0.018708264915161477,False,0.04779394638362622,49009
scifact,49,selection,10,724,10,glob_probe,best_in_menu_on_eval,0.011190476190476195,False,,49009
scifact,0,recalibration,30,2425,30,ad_probe,ad_c(full_target_scalar_reference),0.007160493827160608,False,0.018026900803553847,2100922
scifact,0,selection,30,2425,30,glob_probe,best_in_menu_on_eval,0.0,True,,2100922
scifact,1,recalibration,30,2141,30,ad_probe,ad_c(full_target_scalar_reference),0.020834803057025342,False,0.05533146300168479,2101922
scifact,1,selection,30,2141,30,glob_probe,best_in_menu_on_eval,0.0,True,,2101922
scifact,2,recalibration,30,2229,30,ad_probe,ad_c(full_target_scalar_reference),0.0006172839506172756,True,0.012473965682146093,2102922
scifact,2,selection,30,2229,30,glob_probe,best_in_menu_on_eval,0.0,True,,2102922
scifact,3,recalibration,30,2369,30,ad_probe,ad_c(full_target_scalar_reference),0.020061728395061595,False,0.034657407048225286,2103922
scifact,3,selection,30,2369,30,glob_probe,best_in_menu_on_eval,0.0,True,,2103922
scifact,4,recalibration,30,2339,30,ad_probe,ad_c(full_target_scalar_reference),0.018912404467959998,False,0.05671205225702414,2104922
scifact,4,selection,30,2339,30,glob_probe,best_in_menu_on_eval,0.0,True,,2104922
scifact,5,recalibration,30,2285,30,ad_probe,ad_c(full_target_scalar_reference),0.019764844209288646,False,0.05165669784410554,2105922
scifact,5,selection,30,2285,30,glob_probe,best_in_menu_on_eval,0.0,True,,2105922
scifact,6,recalibration,30,2201,30,ad_probe,ad_c(full_target_scalar_reference),0.002601410934744419,True,0.015517147406835408,2106922
scifact,6,selection,30,2201,30,glob_probe,best_in_menu_on_eval,0.0,True,,2106922
scifact,7,recalibration,30,2258,30,ad_probe,ad_c(full_target_scalar_reference),0.006281599059376808,False,0.05298487924774109,2107922
scifact,7,selection,30,2258,30,glob_probe,best_in_menu_on_eval,0.0,True,,2107922
scifact,8,recalibration,30,2264,30,ad_probe,ad_c(full_target_scalar_reference),0.022915931804820877,False,0.06254547224450568,2108922
scifact,8,selection,30,2264,30,glob_probe,best_in_menu_on_eval,0.0,True,,2108922
scifact,9,recalibration,30,2269,30,ad_probe,ad_c(full_target_scalar_reference),0.020496766607877637,False,0.06661802708071929,2109922
scifact,9,selection,30,2269,30,glob_probe,best_in_menu_on_eval,0.01271310993533209,False,,2109922
scifact,10,recalibration,30,2190,30,ad_probe,ad_c(full_target_scalar_reference),0.020711346266901798,False,0.05257380053079419,2110922
scifact,10,selection,30,2190,30,glob_probe,best_in_menu_on_eval,0.014982363315696523,False,,2110922
scifact,11,recalibration,30,2224,30,ad_probe,ad_c(full_target_scalar_reference),0.0,True,0.001139098253362003,2111922
scifact,11,selection,30,2224,30,glob_probe,best_in_menu_on_eval,0.0,True,,2111922
scifact,12,recalibration,30,2186,30,ad_probe,ad_c(full_target_scalar_reference),0.005349794238683092,False,0.029662462994842098,2112922
scifact,12,selection,30,2186,30,glob_probe,best_in_menu_on_eval,0.0,True,,2112922
scifact,13,recalibration,30,2251,30,ad_probe,ad_c(full_target_scalar_reference),0.0012345679012344957,True,0.003342978757799764,2113922
scifact,13,selection,30,2251,30,glob_probe,best_in_menu_on_eval,0.0,True,,2113922
scifact,14,recalibration,30,2235,30,ad_probe,ad_c(full_target_scalar_reference),0.0052792475014697415,False,0.03915705461851693,2114922
scifact,14,selection,30,2235,30,glob_probe,best_in_menu_on_eval,0.0,True,,2114922
scifact,15,recalibration,30,2290,30,ad_probe,ad_c(full_target_scalar_reference),0.019723691945914168,False,0.04998345376171165,2115922
scifact,15,selection,30,2290,30,glob_probe,best_in_menu_on_eval,0.0,True,,2115922
scifact,16,recalibration,30,2289,30,ad_probe,ad_c(full_target_scalar_reference),0.008518518518518536,False,0.018930520726224254,2116922
scifact,16,selection,30,2289,30,glob_probe,best_in_menu_on_eval,0.0,True,,2116922
scifact,17,recalibration,30,2300,30,ad_probe,ad_c(full_target_scalar_reference),0.001975308641975315,True,0.006842628195488087,2117922
scifact,17,selection,30,2300,30,glob_probe,best_in_menu_on_eval,0.0,True,,2117922
scifact,18,recalibration,30,2211,30,ad_probe,ad_c(full_target_scalar_reference),0.004500293944738443,True,0.05548049129519961,2118922
scifact,18,selection,30,2211,30,glob_probe,best_in_menu_on_eval,0.0,True,,2118922
scifact,19,recalibration,30,2274,30,ad_probe,ad_c(full_target_scalar_reference),0.004062316284538514,True,0.02260512606542009,2119922
scifact,19,selection,30,2274,30,glob_probe,best_in_menu_on_eval,0.0,True,,2119922
scifact,20,recalibration,30,2329,30,ad_probe,ad_c(full_target_scalar_reference),0.0012345679012346067,True,0.009103983254301395,2120922
scifact,20,selection,30,2329,30,glob_probe,best_in_menu_on_eval,0.0,True,,2120922
scifact,21,recalibration,30,2384,30,ad_probe,ad_c(full_target_scalar_reference),0.02175191064079951,False,0.07294555859588814,2121922
scifact,21,selection,30,2384,30,glob_probe,best_in_menu_on_eval,0.0,True,,2121922
scifact,22,recalibration,30,2340,30,ad_probe,ad_c(full_target_scalar_reference),0.020299823633156966,False,0.052089291497497636,2122922
scifact,22,selection,30,2340,30,ad_probe,best_in_menu_on_eval,0.02403880070546749,False,,2122922
scifact,23,recalibration,30,2232,30,ad_probe,ad_c(full_target_scalar_reference),0.0009876543209875743,True,0.0034443010616025393,2123922
scifact,23,selection,30,2232,30,glob_probe,best_in_menu_on_eval,0.0,True,,2123922
scifact,24,recalibration,30,2180,30,ad_probe,ad_c(full_target_scalar_reference),0.015811287477954072,False,0.02752780683676659,2124922
scifact,24,selection,30,2180,30,glob_probe,best_in_menu_on_eval,0.0,True,,2124922
scifact,25,recalibration,30,2309,30,ad_probe,ad_c(full_target_scalar_reference),0.005679012345679024,False,0.014352669920653538,2125922
scifact,25,selection,30,2309,30,glob_probe,best_in_menu_on_eval,0.0017313345091122812,True,,2125922
scifact,26,recalibration,30,2221,30,ad_probe,ad_c(full_target_scalar_reference),0.0013580246913580396,True,0.006042799201642524,2126922
scifact,26,selection,30,2221,30,glob_probe,best_in_menu_on_eval,0.0,True,,2126922
scifact,27,recalibration,30,2368,30,ad_probe,ad_c(full_target_scalar_reference),0.01755437977660207,False,0.05473758464967582,2127922
scifact,27,selection,30,2368,30,glob_probe,best_in_menu_on_eval,0.0,True,,2127922
scifact,28,recalibration,30,2240,30,ad_probe,ad_c(full_target_scalar_reference),0.01544091710758394,False,0.030292931266546308,2128922
scifact,28,selection,30,2240,30,glob_probe,best_in_menu_on_eval,0.0,True,,2128922
scifact,29,recalibration,30,2179,30,ad_probe,ad_c(full_target_scalar_reference),0.0040270429159317556,True,0.04491712466443043,2129922
scifact,29,selection,30,2179,30,glob_probe,best_in_menu_on_eval,0.0,True,,2129922
scifact,30,recalibration,30,2200,30,ad_probe,ad_c(full_target_scalar_reference),0.01383597883597898,False,0.029816509917942602,2130922
scifact,30,selection,30,2200,30,ad_probe,best_in_menu_on_eval,0.03810405643738968,False,,2130922
scifact,31,recalibration,30,2279,30,ad_probe,ad_c(full_target_scalar_reference),0.003827160493827253,True,0.01290049810561733,2131922
scifact,31,selection,30,2279,30,glob_probe,best_in_menu_on_eval,0.0,True,,2131922
scifact,32,recalibration,30,2217,30,ad_probe,ad_c(full_target_scalar_reference),0.0,True,0.0002228523184135689,2132922
scifact,32,selection,30,2217,30,glob_probe,best_in_menu_on_eval,0.0,True,,2132922
scifact,33,recalibration,30,2284,30,ad_probe,ad_c(full_target_scalar_reference),0.0012345679012346067,True,0.003512995964733312,2133922
scifact,33,selection,30,2284,30,glob_probe,best_in_menu_on_eval,0.0,True,,2133922
scifact,34,recalibration,30,2293,30,ad_probe,ad_c(full_target_scalar_reference),0.010626102292769057,False,0.02440352537546464,2134922
scifact,34,selection,30,2293,30,glob_probe,best_in_menu_on_eval,0.0,True,,2134922
scifact,35,recalibration,30,2286,30,ad_probe,ad_c(full_target_scalar_reference),0.019917695473251062,False,0.046093223016529405,2135922
scifact,35,selection,30,2286,30,glob_probe,best_in_menu_on_eval,0.0,True,,2135922
scifact,36,recalibration,30,2269,30,ad_probe,ad_c(full_target_scalar_reference),0.001604938271604961,True,0.0036339338103523744,2136922
scifact,36,selection,30,2269,30,glob_probe,best_in_menu_on_eval,0.0,True,,2136922
scifact,37,recalibration,30,2264,30,ad_probe,ad_c(full_target_scalar_reference),0.003209876543209922,True,0.022448983553199686,2137922
scifact,37,selection,30,2264,30,glob_probe,best_in_menu_on_eval,0.0,True,,2137922
scifact,38,recalibration,30,2213,30,ad_probe,ad_c(full_target_scalar_reference),0.0218136390358612,False,0.05054808229783303,2138922
scifact,38,selection,30,2213,30,glob_probe,best_in_menu_on_eval,0.0,True,,2138922
scifact,39,recalibration,30,2252,30,ad_probe,ad_c(full_target_scalar_reference),0.005561434450323255,False,0.04946670178141299,2139922
scifact,39,selection,30,2252,30,glob_probe,best_in_menu_on_eval,0.0,True,,2139922
scifact,40,recalibration,30,2270,30,ad_probe,ad_c(full_target_scalar_reference),0.013589065255731836,False,0.028521172813227635,2140922
scifact,40,selection,30,2270,30,glob_probe,best_in_menu_on_eval,0.0,True,,2140922
scifact,41,recalibration,30,2357,30,ad_probe,ad_c(full_target_scalar_reference),0.021475602586713882,False,0.06501833389883105,2141922
scifact,41,selection,30,2357,30,glob_probe,best_in_menu_on_eval,0.0,True,,2141922
scifact,42,recalibration,30,2350,30,ad_probe,ad_c(full_target_scalar_reference),0.004097589653145273,True,0.03941102043324962,2142922
scifact,42,selection,30,2350,30,glob_probe,best_in_menu_on_eval,0.0,True,,2142922
scifact,43,recalibration,30,2159,30,ad_probe,ad_c(full_target_scalar_reference),0.0019841269841270326,True,0.013025587785671422,2143922
scifact,43,selection,30,2159,30,glob_probe,best_in_menu_on_eval,0.0,True,,2143922
scifact,44,recalibration,30,2187,30,ad_probe,ad_c(full_target_scalar_reference),0.01042915931804822,False,0.07377633285738372,2144922
scifact,44,selection,30,2187,30,glob_probe,best_in_menu_on_eval,0.0,True,,2144922
scifact,45,recalibration,30,2220,30,ad_probe,ad_c(full_target_scalar_reference),0.005173427395649688,False,0.02386827664718716,2145922
scifact,45,selection,30,2220,30,glob_probe,best_in_menu_on_eval,0.0,True,,2145922
scifact,46,recalibration,30,2278,30,ad_probe,ad_c(full_target_scalar_reference),0.0018518518518519378,True,0.012439911207629883,2146922
scifact,46,selection,30,2278,30,glob_probe,best_in_menu_on_eval,0.0,True,,2146922
scifact,47,recalibration,30,2175,30,ad_probe,ad_c(full_target_scalar_reference),0.0067960023515577506,False,0.04892068559403506,2147922
scifact,47,selection,30,2175,30,glob_probe,best_in_menu_on_eval,0.0,True,,2147922
scifact,48,recalibration,30,2324,30,ad_probe,ad_c(full_target_scalar_reference),0.006002351557907126,False,0.04802927459703632,2148922
scifact,48,selection,30,2324,30,glob_probe,best_in_menu_on_eval,0.0,True,,2148922
scifact,49,recalibration,30,2178,30,ad_probe,ad_c(full_target_scalar_reference),0.011204906204906218,False,0.10501645099247814,2149922
scifact,49,selection,30,2178,30,glob_probe,best_in_menu_on_eval,0.0,True,,2149922
scifact,0,recalibration,50,3885,50,ad_probe,ad_c(full_target_scalar_reference),0.0032095238095238288,True,0.020886118628778982,2200564
scifact,0,selection,50,3885,50,glob_probe,best_in_menu_on_eval,0.0,True,,2200564
scifact,1,recalibration,50,3795,50,ad_probe,ad_c(full_target_scalar_reference),0.003720634920634902,True,0.022448028102220574,2201564
scifact,1,selection,50,3795,50,glob_probe,best_in_menu_on_eval,0.0,True,,2201564
scifact,2,recalibration,50,3818,50,ad_probe,ad_c(full_target_scalar_reference),0.02116825396825389,False,0.052089291497497636,2202564
scifact,2,selection,50,3818,50,glob_probe,best_in_menu_on_eval,0.0,True,,2202564
scifact,3,recalibration,50,3691,50,ad_probe,ad_c(full_target_scalar_reference),0.01887619047619049,False,0.03849842741551335,2203564
scifact,3,selection,50,3691,50,glob_probe,best_in_menu_on_eval,0.0,True,,2203564
scifact,4,recalibration,50,3747,50,ad_probe,ad_c(full_target_scalar_reference),0.01953968253968258,False,0.05697973669377199,2204564
scifact,4,selection,50,3747,50,glob_probe,best_in_menu_on_eval,0.0,True,,2204564
scifact,5,recalibration,50,3618,50,ad_probe,ad_c(full_target_scalar_reference),0.009466666666666679,False,0.018930520726224254,2205564
scifact,5,selection,50,3618,50,glob_probe,best_in_menu_on_eval,0.004526984126984157,True,,2205564
scifact,6,recalibration,50,3892,50,ad_probe,ad_c(full_target_scalar_reference),0.0,True,0.009214552017721145,2206564
scifact,6,selection,50,3892,50,glob_probe,best_in_menu_on_eval,0.0,True,,2206564
scifact,7,recalibration,50,3721,50,ad_probe,ad_c(full_target_scalar_reference),0.003200000000000036,True,0.0077922350427774845,2207564
scifact,7,selection,50,3721,50,glob_probe,best_in_menu_on_eval,0.0,True,,2207564
scifact,8,recalibration,50,3733,50,ad_probe,ad_c(full_target_scalar_reference),0.011200000000000154,False,0.027528011803696684,2208564
scifact,8,selection,50,3733,50,glob_probe,best_in_menu_on_eval,0.0,True,,2208564
scifact,9,recalibration,50,3883,50,ad_probe,ad_c(full_target_scalar_reference),0.0,True,0.009442756253126294,2209564
scifact,9,selection,50,3883,50,glob_probe,best_in_menu_on_eval,0.0,True,,2209564
scifact,10,recalibration,50,3894,50,ad_probe,ad_c(full_target_scalar_reference),0.0021428571428570575,True,0.014552788848776532,2210564
scifact,10,selection,50,3894,50,glob_probe,best_in_menu_on_eval,0.0,True,,2210564
scifact,11,recalibration,50,3723,50,ad_probe,ad_c(full_target_scalar_reference),0.004933333333333345,True,0.0291557262819071,2211564
scifact,11,selection,50,3723,50,glob_probe,best_in_menu_on_eval,0.0,True,,2211564
scifact,12,recalibration,50,3650,50,ad_probe,ad_c(full_target_scalar_reference),0.0,True,0.0004718475752335527,2212564
scifact,12,selection,50,3650,50,glob_probe,best_in_menu_on_eval,0.0,True,,2212564
scifact,13,recalibration,50,3694,50,ad_probe,ad_c(full_target_scalar_reference),0.0018666666666666831,True,0.005146112512985912,2213564
scifact,13,selection,50,3694,50,glob_probe,best_in_menu_on_eval,0.004269841269841257,True,,2213564
scifact,14,recalibration,50,3731,50,ad_probe,ad_c(full_target_scalar_reference),0.004844444444444429,True,0.0337414135395957,2214564
scifact,14,selection,50,3731,50,glob_probe,best_in_menu_on_eval,0.0,True,,2214564
scifact,15,recalibration,50,3728,50,ad_probe,ad_c(full_target_scalar_reference),0.004787301587301618,True,0.0236781756010932,2215564
scifact,15,selection,50,3728,50,glob_probe,best_in_menu_on_eval,0.0,True,,2215564
